timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784783606638,1692,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,361010,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,1016,0,0
1784783607816,584,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,17517,129,10,10,https://www.demoblaze.com/index.html,441,0,0
1784783607055,1404,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,362385,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,790,0,0
1784783606767,1790,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,365204,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,887,0,0
1784783608332,303,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,140,0,0
1784783607496,1294,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,49096,132,10,10,https://automationexercise.com/products,1260,0,291
1784783608460,534,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,123,0,0
1784783607477,1668,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,365411,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,1013,0,0
1784783608558,621,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,168,0,0
1784783608635,545,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,18951,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,475,0,0
1784783608791,390,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,4983,129,10,10,https://www.demoblaze.com/index.html,389,0,0
1784783608401,829,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,829,0,0
1784783607128,2146,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,362342,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,874,0,0
1784783607376,1926,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,362367,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,923,0,0
1784783609180,246,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,102,0,0
1784783607730,1698,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,362694,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,1039,0,0
1784783609146,483,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,174,0,0
1784783608995,703,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,18923,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,634,0,0
1784783609426,342,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,52093,122,10,10,https://saucelabs.com/careers,341,0,0
1784783609180,673,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,18957,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,661,0,0
1784783606658,3209,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,1163489,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,906,0,0
1784783609276,639,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,228,0,0
1784783609304,619,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,128,0,0
1784783609629,297,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,18931,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,260,0,0
